#,ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
10310,10309,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الجزء الجبهى فى الإنسان يقع أسفل الجزء المخى للجمجمة لعدم بروز الفك السفلى لكى تكون الجمجمة متزنة على العنق,,C,العبارة الأولى صحيحة والثانية خطأ,العبارة الأولى خطأ والثانية صحيحة,العبارتان صحيحتان,العبارتان خطأ,,0
10311,10310,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد تجاويف الطرف السفلى,,D,2,4,6,لا يوجد به تجاويف,,0
10312,10311,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تتشابه عظام اليد الي مع عظام القدم فى,,C,العدد,الحجم,التركيب,أخر إجابتين,,0
10313,10312,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عظمة تشارك بتجويف واحد لتكوين مفصل محدود الحركة,,B,عضد,زند,فخذ,جميع الإجابات صحيحة,,0
10314,10313,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يشكل العظم والغضاريف .... من كتلة الجسم,,B,10 %,20 %,30 %,40 %,,0
10315,10314,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إذا أزيلت القمة النامية لساق نبات ما معرض للضوء والماء بنسب متساوية فإنه,,D,ينتحى إنتحاء سالب بعيدا عن الضوء,سيفقد قدرته على الإنتحاء ناحية الضوء ولكنه سينتحى لأسفل بإتجاه التربة,ينتحى إنتحاء موجب ناحية الضوء,لن ينتحى ناحية الضوء أو الماء,,0
10316,10315,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تعتمد حركة اللمس فى المستحية على حركة,,D,الوريقات,المحاور,الساق,أول إجابتين,,0
10317,10316,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يوجد كلا من الأستيل كولين و الكولين أستيريز على الترتيب فى,,B,نقاط الإتصال العصبى العضلى - الحويصلات الموجودة بالنهايات العصبية,الحويصلات الموجودة بالنهايات العصبية - نقاط الإتصال العصبى العضلى,كلاهما يوجد فى نقاط الإتصال العصبى العضلى,كلاهما يوجد فى الحويصلات الموجودة بالنهايات العصبية للخلايا العصبية,,0
10318,10317,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد القطع العضلية بين 4 مناطق مضيئة,,A,3,4,5,جميع الإجابات السابقة خاطئة,,0
10319,10318,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يتم إنقباض العضلة الهيكلية تحت تأثير,,C,السيالات العصبية من المخ والحبل الشوكى,فسيولوجية إستجابة العضلة لهذا الحافز العصبى,أول إجابتين,جميع الإجابات السابقة خاطئة,,0
10320,10319,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يحتوى الحالق فى نبات البسلة على,,B,دعامة فسيولوجية,دعامة تركيبية,لا يحتوى على دعامة لأن وظيفته إستقامة الساق رأسيا,جميع الإجابات السابقة خاطئة,,0
10321,10320,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,جذر النبات يتغلغل فى التربة بفعل,,D,الجاذبية الأرضية,الأوكسينات التى تثبط النمو,الأوكسينات التى تحفز النمو,أول إجابتين,,0
10322,10321,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الوصلة العصبية العضلية هى,,D,مشبك كيميائى يتكون من إتصال بين نهايات العصبون المحرك و ألياف العضلات,موقع ينقل فيه العصبون المحرك الإشارة إلى الليف العضلى ليبدأ تقلصه العضلى,موقع تتصل فيه الصفائح النهائية الحركية لليفة العضلية بالروابط المستعرضة,أول إجابتين,,0
10323,10322,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,نبات المستحية توجد به,,D,"حركة اللمس
",حركة دورانية سيتوبلازمية,حركة نوم ويقظة,جميع ما سبق,,0
10324,10323,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,أى هذه المسارات يوفر أسرع وسيلة لألياف العضلات لتكوين ATP,,A,مسار الفوسفوكرياتين,تنفس خلوى,تنفس لا هوائى,"جميعهم تقدم ATP بنفس المعدل
",,0
10325,10324,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد المناطق المضيئة الكاملة فى قطعة عضلية واحدة تساوى,,A,صفر,1,2,3,,0
10326,10325,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يوجد هيكل خارجى فى,,D,طيور وثدييات,مفصليات,بعض الرخويات,أخر إجابتين,,0
10327,10326,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,نبات الفول توجد به,,D,حركة اللمس,نوم ويقظة,حركة إنتحاء,أخر إجابتين,,0
10328,10327,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تحتاج العضلة إلى ATP ل ...... الإرتباط بين الجسر العرضى والأكتين,,B,زيادة,فصل,تثبيت,أول إجابتين,,0
10329,10328,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,إندول حمض الخليك فى النبات يعمل على,,B,حركة النوم واليقظة,تثبيط أو تحفيز النمو,"تثبيط الإنتحاء
","آخر إجابتين
",,0
10330,10329,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,التأود الأرضى فى النبات,,B,حركة كلية,حركة موضعية,حركة سيتوبلازمية,جميع الإجابات السابقة خاطئة,,0
10331,10330,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,لييفة عضلية تحتوى على 5 ساركومير فإن عدد الخطوط الداكنة Z و عدد المناطق المضيئة I تساوى ....,,B,5,6,4,لا توجد إجابة صحيحة,,0
10332,10331,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الأسباب التى تؤدى إلى عدم حدوث إنقباض للعضلة,,D,عدم توافر أيونات الصوديوم والكالسيوم,عدم توافر النواقل العصبية مثل الأسيتيل كولين,عدم توافر جزيئات ATP,جميع الإجابات السابقة صحيحة,,0
10333,10332,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تحتوى البازلاء على حركة,,D,شد بالمحاليق,إنتحاء,حركة دورانية سيتوبلازمية,جميع الإجابات السابقة صحيحة,,0
10334,10333,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الأيون المسئول عن الحفز العصبى,,A,Na (Sodium),Ca (Calcium),K (Potassium),جميع ما سبق,,0
10335,10334,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,من خصائص إنزيم الكولين أستيريز كل مما يأتى ماعدا,,C,له نشاط هدمى عند مناطق التشابك العصبى العضلى,ينتج عن عمله غلق بوابات الصوديوم الموجودة على الصفائح النهائية الحركية,يزيد من سرعة إنتقال السيال العصبى بين النهايات العصبية والليفة العضلية,ينتج عن عمله زيادة سالبية الجهد الكهربى تدريجيا على جانبى الساركوليما,,0
10336,10335,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,يحدث الإجهاد العضلى نتيجة لنقص ..... فلا تستطيع الألياف العضلية الإنقباض,,C,الكالسيوم,بروتين التروبونين,ATP,آخر إجابتين,,0
10337,10336,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد أنواع الخطوط البروتينية فى القطعة العضلية,,A,1,2,3,4,,0
10338,10337,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,سيتوبلازم الليفة العضلية والغشاء الخلوى لها على الترتيب,,B,ساركوليما وساركوبلازم,ساركوبلازم وساركوليما,بروتوبلازم و ساركوليما,جميع الإجابات السابقة خاطئة,,0
10339,10338,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تتميز الحركة الدورانية السيتوبلازمية بكل ما يأتى ماعدا,,D,تحدث داخل خلايا جميع الكائنات الحية,حركة دائبة منتظمة,إتجاه الحركة ثابت لا يتغير داخل الخلية,إتجاه الحركة واحد لكل خلايا نفس النسيج,,0
10340,10339,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,مواد كيميائية لها دور كبير فى نقل السيال العصبى تسمى,,D,هرمونات عصبية ناقلة مثل النور أدرينالين,ناقلات كيميائية أو ناقلات عصبية مثل الأسيتيل كولين,الكالسيوم,أول إجابتين,,0
10341,10340,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,جميع العبارات التالية صحيحة بالنسبة للعضلات المخططة اللا إرادية ماعدا,,B,توجد فى جدار البطين الأيمن,تحتوى أليافها على عدد كبير من الأنوية,لها القدرة على الإنقباض ذاتيا,يغذيها أعصاب لا إرادية,,0
10342,10341,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,الإسفنج والمرجان فى المراحل الأولى من حياتها تتحرك,,D,حركة كلية,حركة إنتقالية,حركة موضعية,أول إجابتين,,0
10343,10342,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ساق أرضية مخزنة للغذاء ومغطاة بأوراق حرشفية تحتوى على,,B,حركة الشد بالمحاليق,حركة شد بواسطة الجذور الشادة,لا تحتوى على حركة الشد,أول إجابتين,,0
10344,10343,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,المخزون المباشر للطاقة داخل العضلات,,C,جليكوجين,نشا حيوانى,ATP,أول إجابتين,,0
10345,10344,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد المناطق المضيئة الغير كاملة ثابت فى أى عدد من القطع العضلية ويساوى صفر,,B,العبارة الأولى خطأ والثانية صحيحة,العبارة الأولى صحيحة والثانية خطأ,العبارتان خطأ,العبارتان صحيحتان,,0
10346,10345,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,ترجع حركة السيتوبلازم فى خلايا نبات الإيلوديا إلى حركة البلاستيدات الخضراء بينما ترجع حركة البلاستيدات الخضراء فى خلايا نبات الفول إلى حركة السيتوبلازم,,B,العبارة الأولى صحيحة والثانية خطأ,العبارة الأولى خاطئة والثانية صحيحة,العبارتان صحيحتان,العبارتان خطأ,,0
10347,10346,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,فى إحدى الليفات العضلية إذا كان طول أحد خيوط الأكتين هو x عند حدوث إنقباض تام فى العضلة فإن المسافة بين خطى z متتاليين يساوى,,B,x,2X,3X,4X,,0
10348,10347,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,تغير الخلية شكلها بتكوين أقدام كاذبة كما فى الأميبا لكى تكون قادرة على,,D,حركة موضعية,حركة كلية,حركة إنتقالية,أخر إجابتين,,0
10349,10348,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,عدد المناطق المضيئة الغير كاملة فى 5 قطع عضلية تساوى,,C,5,6,2,0,,0
10350,10349,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,المخزون الفعلى للطاقة داخل العضلات,,D,جليكوجين,نشا حيوانى,ATP,أول إجابتين,,0
10351,10350,https://www.ta3lemkonline.com/2023/09/blog-post_5.html,Egypt,STEM,Biology,High,جميع التغيرات التالية تطرأ على اللييفات العضلية عند إثارتها ماعدا,,C,تتحول الطاقة الكيميائية إلى ميكانيكية,يزداد معدل أكسدة الجلوكوز هوائيا,يقل طول خيوط الأكتين,يزداد تركيز أيونات الكالسيوم داخل السيتوبلازم,,0
